"characteristicType","startDate","endDate","numSites","numResults"
"Toxicity","1882-01-01","1882-12-31",0,0
"Toxicity","1883-01-01","1883-12-31",0,0
"Toxicity","1884-01-01","1884-12-31",0,0
"Toxicity","1885-01-01","1885-12-31",0,0
"Toxicity","1886-01-01","1886-12-31",0,0
"Toxicity","1887-01-01","1887-12-31",0,0
"Toxicity","1888-01-01","1888-12-31",0,0
"Toxicity","1889-01-01","1889-12-31",0,0
"Toxicity","1890-01-01","1890-12-31",0,0
"Toxicity","1891-01-01","1891-12-31",0,0
"Toxicity","1892-01-01","1892-12-31",0,0
"Toxicity","1893-01-01","1893-12-31",0,0
"Toxicity","1894-01-01","1894-12-31",0,0
"Toxicity","1895-01-01","1895-12-31",0,0
"Toxicity","1896-01-01","1896-12-31",0,0
"Toxicity","1897-01-01","1897-12-31",0,0
"Toxicity","1898-01-01","1898-12-31",0,0
"Toxicity","1899-01-01","1899-12-31",0,0
"Toxicity","1900-01-01","1900-12-31",0,0
"Toxicity","1901-01-01","1901-12-31",0,0
"Toxicity","1902-01-01","1902-12-31",0,0
"Toxicity","1903-01-01","1903-12-31",0,0
"Toxicity","1904-01-01","1904-12-31",0,0
"Toxicity","1905-01-01","1905-12-31",0,0
"Toxicity","1906-01-01","1906-12-31",0,0
"Toxicity","1907-01-01","1907-12-31",0,0
"Toxicity","1908-01-01","1908-12-31",0,0
"Toxicity","1909-01-01","1909-12-31",0,0
"Toxicity","1910-01-01","1910-12-31",0,0
"Toxicity","1911-01-01","1911-12-31",0,0
"Toxicity","1912-01-01","1912-12-31",0,0
"Toxicity","1913-01-01","1913-12-31",0,0
"Toxicity","1914-01-01","1914-12-31",0,0
"Toxicity","1915-01-01","1915-12-31",0,0
"Toxicity","1916-01-01","1916-12-31",0,0
"Toxicity","1917-01-01","1917-12-31",0,0
"Toxicity","1918-01-01","1918-12-31",0,0
"Toxicity","1919-01-01","1919-12-31",0,0
"Toxicity","1920-01-01","1920-12-31",0,0
"Toxicity","1921-01-01","1921-12-31",0,0
"Toxicity","1922-01-01","1922-12-31",0,0
"Toxicity","1923-01-01","1923-12-31",0,0
"Toxicity","1924-01-01","1924-12-31",0,0
"Toxicity","1925-01-01","1925-12-31",0,0
"Toxicity","1926-01-01","1926-12-31",0,0
"Toxicity","1927-01-01","1927-12-31",0,0
"Toxicity","1928-01-01","1928-12-31",0,0
"Toxicity","1929-01-01","1929-12-31",0,0
"Toxicity","1930-01-01","1930-12-31",0,0
"Toxicity","1931-01-01","1931-12-31",0,0
"Toxicity","1932-01-01","1932-12-31",0,0
"Toxicity","1933-01-01","1933-12-31",0,0
"Toxicity","1934-01-01","1934-12-31",0,0
"Toxicity","1935-01-01","1935-12-31",0,0
"Toxicity","1936-01-01","1936-12-31",0,0
"Toxicity","1937-01-01","1937-12-31",0,0
"Toxicity","1938-01-01","1938-12-31",0,0
"Toxicity","1939-01-01","1939-12-31",0,0
"Toxicity","1940-01-01","1940-12-31",0,0
"Toxicity","1941-01-01","1941-12-31",0,0
"Toxicity","1942-01-01","1942-12-31",0,0
"Toxicity","1943-01-01","1943-12-31",0,0
"Toxicity","1944-01-01","1944-12-31",0,0
"Toxicity","1945-01-01","1945-12-31",0,0
"Toxicity","1946-01-01","1946-12-31",0,0
"Toxicity","1947-01-01","1947-12-31",0,0
"Toxicity","1948-01-01","1948-12-31",0,0
"Toxicity","1949-01-01","1949-12-31",0,0
"Toxicity","1950-01-01","1950-12-31",0,0
"Toxicity","1951-01-01","1951-12-31",0,0
"Toxicity","1952-01-01","1952-12-31",0,0
"Toxicity","1953-01-01","1953-12-31",0,0
"Toxicity","1954-01-01","1954-12-31",0,0
"Toxicity","1955-01-01","1955-12-31",0,0
"Toxicity","1956-01-01","1956-12-31",0,0
"Toxicity","1957-01-01","1957-12-31",0,0
"Toxicity","1958-01-01","1958-12-31",0,0
"Toxicity","1959-01-01","1959-12-31",0,0
"Toxicity","1960-01-01","1960-12-31",0,0
"Toxicity","1961-01-01","1961-12-31",0,0
"Toxicity","1962-01-01","1962-12-31",0,0
"Toxicity","1963-01-01","1963-12-31",0,0
"Toxicity","1964-01-01","1964-12-31",0,0
"Toxicity","1965-01-01","1965-12-31",0,0
"Toxicity","1966-01-01","1966-12-31",0,0
"Toxicity","1967-01-01","1967-12-31",0,0
"Toxicity","1968-01-01","1968-12-31",0,0
"Toxicity","1969-01-01","1969-12-31",0,0
"Toxicity","1970-01-01","1970-12-31",0,0
"Toxicity","1971-01-01","1971-12-31",0,0
"Toxicity","1972-01-01","1972-12-31",0,0
"Toxicity","1973-01-01","1973-12-31",0,0
"Toxicity","1974-01-01","1974-12-31",0,0
"Toxicity","1975-01-01","1975-12-31",0,0
"Toxicity","1976-01-01","1976-12-31",0,0
"Toxicity","1977-01-01","1977-12-31",0,0
"Toxicity","1978-01-01","1978-12-31",0,0
"Toxicity","1979-01-01","1979-12-31",0,0
"Toxicity","1980-01-01","1980-12-31",0,0
"Toxicity","1981-01-01","1981-12-31",0,0
"Toxicity","1982-01-01","1982-12-31",0,0
"Toxicity","1983-01-01","1983-12-31",0,0
"Toxicity","1984-01-01","1984-12-31",0,0
"Toxicity","1985-01-01","1985-12-31",0,0
"Toxicity","1986-01-01","1986-12-31",0,0
"Toxicity","1987-01-01","1987-12-31",0,0
"Toxicity","1988-01-01","1988-12-31",0,0
"Toxicity","1989-01-01","1989-12-31",0,0
"Toxicity","1990-01-01","1990-12-31",0,0
"Toxicity","1991-01-01","1991-12-31",1,4
"Toxicity","1992-01-01","1992-12-31",0,0
"Toxicity","1993-01-01","1993-12-31",2,2
"Toxicity","1994-01-01","1994-12-31",7,7
"Toxicity","1995-01-01","1995-12-31",0,0
"Toxicity","1996-01-01","1996-12-31",0,0
"Toxicity","1997-01-01","1997-12-31",2,2
"Toxicity","1998-01-01","1998-12-31",7,7
"Toxicity","1999-01-01","1999-12-31",206,269
"Toxicity","2000-01-01","2000-12-31",657,765
"Toxicity","2001-01-01","2001-12-31",792,857
"Toxicity","2002-01-01","2002-12-31",812,987
"Toxicity","2003-01-01","2003-12-31",645,672
"Toxicity","2004-01-01","2004-12-31",421,495
"Toxicity","2005-01-01","2005-12-31",27,95
"Toxicity","2006-01-01","2006-12-31",17,24
"Toxicity","2007-01-01","2007-12-31",12,14
"Toxicity","2008-01-01","2008-12-31",10,12
"Toxicity","2009-01-01","2009-12-31",21,43
"Toxicity","2010-01-01","2010-12-31",7,9
"Toxicity","2011-01-01","2011-12-31",0,0
"Toxicity","2012-01-01","2012-12-31",0,0
"Toxicity","2013-01-01","2013-12-31",2,9
"Toxicity","2014-01-01","2014-12-31",11,70
"Toxicity","2015-01-01","2015-12-31",0,0
"Toxicity","2016-01-01","2016-12-31",0,0
"Inorganics, Minor, Metals","1800-01-01","1800-12-31",19,237
"Inorganics, Minor, Metals","1801-01-01","1801-12-31",0,0
"Inorganics, Minor, Metals","1802-01-01","1802-12-31",0,0
"Inorganics, Minor, Metals","1803-01-01","1803-12-31",0,0
"Inorganics, Minor, Metals","1804-01-01","1804-12-31",0,0
"Inorganics, Minor, Metals","1805-01-01","1805-12-31",0,0
"Inorganics, Minor, Metals","1806-01-01","1806-12-31",0,0
"Inorganics, Minor, Metals","1807-01-01","1807-12-31",0,0
"Inorganics, Minor, Metals","1808-01-01","1808-12-31",0,0
"Inorganics, Minor, Metals","1809-01-01","1809-12-31",0,0
"Inorganics, Minor, Metals","1810-01-01","1810-12-31",0,0
"Inorganics, Minor, Metals","1811-01-01","1811-12-31",0,0
"Inorganics, Minor, Metals","1812-01-01","1812-12-31",0,0
"Inorganics, Minor, Metals","1813-01-01","1813-12-31",0,0
"Inorganics, Minor, Metals","1814-01-01","1814-12-31",0,0
"Inorganics, Minor, Metals","1815-01-01","1815-12-31",0,0
"Inorganics, Minor, Metals","1816-01-01","1816-12-31",0,0
"Inorganics, Minor, Metals","1817-01-01","1817-12-31",0,0
"Inorganics, Minor, Metals","1818-01-01","1818-12-31",0,0
"Inorganics, Minor, Metals","1819-01-01","1819-12-31",0,0
"Inorganics, Minor, Metals","1820-01-01","1820-12-31",0,0
"Inorganics, Minor, Metals","1821-01-01","1821-12-31",0,0
"Inorganics, Minor, Metals","1822-01-01","1822-12-31",0,0
"Inorganics, Minor, Metals","1823-01-01","1823-12-31",0,0
"Inorganics, Minor, Metals","1824-01-01","1824-12-31",0,0
"Inorganics, Minor, Metals","1825-01-01","1825-12-31",0,0
"Inorganics, Minor, Metals","1826-01-01","1826-12-31",0,0
"Inorganics, Minor, Metals","1827-01-01","1827-12-31",0,0
"Inorganics, Minor, Metals","1828-01-01","1828-12-31",0,0
"Inorganics, Minor, Metals","1829-01-01","1829-12-31",0,0
"Inorganics, Minor, Metals","1830-01-01","1830-12-31",0,0
"Inorganics, Minor, Metals","1831-01-01","1831-12-31",0,0
"Inorganics, Minor, Metals","1832-01-01","1832-12-31",0,0
"Inorganics, Minor, Metals","1833-01-01","1833-12-31",0,0
"Inorganics, Minor, Metals","1834-01-01","1834-12-31",0,0
"Inorganics, Minor, Metals","1835-01-01","1835-12-31",0,0
"Inorganics, Minor, Metals","1836-01-01","1836-12-31",0,0
"Inorganics, Minor, Metals","1837-01-01","1837-12-31",0,0
"Inorganics, Minor, Metals","1838-01-01","1838-12-31",0,0
"Inorganics, Minor, Metals","1839-01-01","1839-12-31",0,0
"Inorganics, Minor, Metals","1840-01-01","1840-12-31",0,0
"Inorganics, Minor, Metals","1841-01-01","1841-12-31",0,0
"Inorganics, Minor, Metals","1842-01-01","1842-12-31",0,0
"Inorganics, Minor, Metals","1843-01-01","1843-12-31",0,0
"Inorganics, Minor, Metals","1844-01-01","1844-12-31",0,0
"Inorganics, Minor, Metals","1845-01-01","1845-12-31",0,0
"Inorganics, Minor, Metals","1846-01-01","1846-12-31",0,0
"Inorganics, Minor, Metals","1847-01-01","1847-12-31",0,0
"Inorganics, Minor, Metals","1848-01-01","1848-12-31",0,0
"Inorganics, Minor, Metals","1849-01-01","1849-12-31",0,0
"Inorganics, Minor, Metals","1850-01-01","1850-12-31",0,0
"Inorganics, Minor, Metals","1851-01-01","1851-12-31",0,0
